選手ID,選手名,OVR,顔写真,所属クラブ,クラブID,クラブエンブレム,所属リーグ名
237371,L. Bengtsson,68,https://cdn.sofifa.net/players/237/371/26_240.png,Lech Poznań,873.0,https://cdn.sofifa.net/teams/873/240.png,Ekstraklasa
252489,M. Kana,65,https://cdn.sofifa.net/players/252/489/26_240.png,RSC Anderlecht,229.0,https://cdn.sofifa.net/teams/229/240.png,Pro League
276811,M. Fillafer,62,https://cdn.sofifa.net/players/276/811/26_240.png,TSV Hartberg,2017.0,https://cdn.sofifa.net/teams/2017/240.png,Bundesliga
74070,N. Skoko,62,https://cdn.sofifa.net/players/074/070/26_240.png,Hajduk Split,263.0,https://cdn.sofifa.net/teams/263/240.png,Hrvatska nogometna liga
267868,S. Braybrooke,61,https://cdn.sofifa.net/players/267/868/26_240.png,Newport County,112254.0,https://cdn.sofifa.net/teams/112254/240.png,League Two
262237,A. Sangante,73,https://cdn.sofifa.net/players/262/237/26_240.png,Le Havre AC,1738.0,https://cdn.sofifa.net/teams/1738/240.png,Ligue 1
277354,L. Maronnier,65,https://cdn.sofifa.net/players/277/354/26_240.png,ESTAC Troyes,294.0,https://cdn.sofifa.net/teams/294/240.png,Ligue 2
254831,B. Limbombe,65,https://cdn.sofifa.net/players/254/831/26_240.png,Heracles Almelo,100634.0,https://cdn.sofifa.net/teams/100634/240.png,Eredivisie
190583,M. Smith,69,https://cdn.sofifa.net/players/190/583/26_240.png,Preston North End,1801.0,https://cdn.sofifa.net/teams/1801/240.png,Championship
74361,T. Schiestl,61,https://cdn.sofifa.net/players/074/361/26_240.png,Grazer AK 1902,2015.0,https://cdn.sofifa.net/teams/2015/240.png,Bundesliga
269182,A. Raimondo,68,https://cdn.sofifa.net/players/269/182/26_240.png,Frosinone,111657.0,https://cdn.sofifa.net/teams/111657/240.png,Serie B
227998,D. Badji,64,https://cdn.sofifa.net/players/227/998/26_240.png,DC United,688.0,https://cdn.sofifa.net/teams/688/240.png,Major League Soccer
233375,D. Leahy,60,https://cdn.sofifa.net/players/233/375/26_240.png,Waterford FC,753.0,https://cdn.sofifa.net/teams/753/240.png,Premier Division
239269,L. Ndenbe,66,https://cdn.sofifa.net/players/239/269/26_240.png,Sporting Kansas City,696.0,https://cdn.sofifa.net/teams/696/240.png,Major League Soccer
274091,J. Halwachs,60,https://cdn.sofifa.net/players/274/091/26_240.png,TSV Hartberg,2017.0,https://cdn.sofifa.net/teams/2017/240.png,Bundesliga
255917,Young Jun Goh,66,https://cdn.sofifa.net/players/255/917/26_240.png,Górnik Zabrze,420.0,https://cdn.sofifa.net/teams/420/240.png,Ekstraklasa
74931,M. Dalla Vecchia,61,https://cdn.sofifa.net/players/074/931/26_240.png,Virtus Entella,113147.0,https://cdn.sofifa.net/teams/113147/240.png,Serie B
255169,J. Recalde,69,https://cdn.sofifa.net/players/255/169/26_240.png,Libertad,111008.0,https://cdn.sofifa.net/teams/111008/240.png,División Profesional
80836,L. Di Maggio,61,https://cdn.sofifa.net/players/080/836/26_240.png,Padova,110912.0,https://cdn.sofifa.net/teams/110912/240.png,Serie B
267717,Manu Lama,68,https://cdn.sofifa.net/players/267/717/26_240.png,Granada CF,110832.0,https://cdn.sofifa.net/teams/110832/240.png,La Liga 2
263650,H. Wood,60,https://cdn.sofifa.net/players/263/650/26_240.png,Shelbourne FC,834.0,https://cdn.sofifa.net/teams/834/240.png,Premier Division
269825,K. Smith,63,https://cdn.sofifa.net/players/269/825/26_240.png,Barnet,135.0,https://cdn.sofifa.net/teams/135/240.png,League Two
243977,J. Herrera,69,https://cdn.sofifa.net/players/243/977/26_240.png,Deportivo Riestra,115472.0,https://cdn.sofifa.net/teams/115472/240.png,Liga Profesional de Fútbol
74512,V. Gebel,63,https://cdn.sofifa.net/players/074/512/26_240.png,RB Leipzig,112172.0,https://cdn.sofifa.net/teams/112172/240.png,Bundesliga
273683,D. Rodríguez,66,https://cdn.sofifa.net/players/273/683/26_240.png,Guaraní,111329.0,https://cdn.sofifa.net/teams/111329/240.png,División Profesional
242965,F. Hornby,70,https://cdn.sofifa.net/players/242/965/26_240.png,SV Darmstadt 98,110502.0,https://cdn.sofifa.net/teams/110502/240.png,2. Bundesliga
255257,Joelson Fernandes,66,https://cdn.sofifa.net/players/255/257/26_240.png,Gil Vicente FC,1888.0,https://cdn.sofifa.net/teams/1888/240.png,Primeira Liga
252961,T. Nianzou,72,https://cdn.sofifa.net/players/252/961/26_240.png,Sevilla FC,481.0,https://cdn.sofifa.net/teams/481/240.png,La Liga
251688,F. Greilinger,64,https://cdn.sofifa.net/players/251/688/26_240.png,SV Wehen Wiesbaden,492.0,https://cdn.sofifa.net/teams/492/240.png,3. Liga
268597,J. Erabi,68,https://cdn.sofifa.net/players/268/597/26_240.png,KRC Genk,673.0,https://cdn.sofifa.net/teams/673/240.png,Pro League
279876,Charlys,63,https://cdn.sofifa.net/players/279/876/26_240.png,Reggiana,110740.0,https://cdn.sofifa.net/teams/110740/240.png,Serie B
258125,A. Baldi,65,https://cdn.sofifa.net/players/258/125/26_240.png,Belgrano de Córdoba,111022.0,https://cdn.sofifa.net/teams/111022/240.png,Liga Profesional de Fútbol
259923,A. Carlén,65,https://cdn.sofifa.net/players/259/923/26_240.png,Excelsior,1971.0,https://cdn.sofifa.net/teams/1971/240.png,Eredivisie
264294,M. Løvik,65,https://cdn.sofifa.net/players/264/294/26_240.png,Parma,50.0,https://cdn.sofifa.net/teams/50/240.png,Serie A
79216,J. von der Hitz,60,https://cdn.sofifa.net/players/079/216/26_240.png,1. FC Nürnberg,171.0,https://cdn.sofifa.net/teams/171/240.png,2. Bundesliga
72827,T. Lepley,59,https://cdn.sofifa.net/players/072/827/26_240.png,LA Galaxy,697.0,https://cdn.sofifa.net/teams/697/240.png,Major League Soccer
258432,C. Matsima,77,https://cdn.sofifa.net/players/258/432/26_240.png,FC Augsburg,100409.0,https://cdn.sofifa.net/teams/100409/240.png,Bundesliga
273800,Choi Woo Jin,60,https://cdn.sofifa.net/players/273/800/26_240.png,Jeonbuk Hyundai Motors,1477.0,https://cdn.sofifa.net/teams/1477/240.png,K League 1
260238,T. Cavanagh,67,https://cdn.sofifa.net/players/260/238/26_240.png,Vélez Sarsfield,101088.0,https://cdn.sofifa.net/teams/101088/240.png,Liga Profesional de Fútbol
243866,T. Gundelund,66,https://cdn.sofifa.net/players/243/866/26_240.png,Vejle Boldklub,822.0,https://cdn.sofifa.net/teams/822/240.png,Superliga
274080,Mario García,67,https://cdn.sofifa.net/players/274/080/26_240.png,Racing Santander,456.0,https://cdn.sofifa.net/teams/456/240.png,La Liga 2
279715,J. Hjorth,63,https://cdn.sofifa.net/players/279/715/26_240.png,KFUM-Kameratene Oslo,131491.0,https://cdn.sofifa.net/teams/131491/240.png,Eliteserien
216230,M. Amevor,67,https://cdn.sofifa.net/players/216/230/26_240.png,FC Volendam,645.0,https://cdn.sofifa.net/teams/645/240.png,Eredivisie
253146,Kaique Rocha,69,https://cdn.sofifa.net/players/253/146/26_240.png,Casa Pia,114510.0,https://cdn.sofifa.net/teams/114510/240.png,Primeira Liga
247519,F. Mambimbi,66,https://cdn.sofifa.net/players/247/519/26_240.png,Le Havre AC,1738.0,https://cdn.sofifa.net/teams/1738/240.png,Ligue 1
255969,A. Al Hamlawi,69,https://cdn.sofifa.net/players/255/969/26_240.png,Universitatea Craiova,308.0,https://cdn.sofifa.net/teams/308/240.png,Liga I
270053,C. Kouakou,63,https://cdn.sofifa.net/players/270/053/26_240.png,Qarabağ FK,113888.0,https://cdn.sofifa.net/teams/113888/240.png,Premyer Liqa
211173,S. Al Shehri,69,https://cdn.sofifa.net/players/211/173/26_240.png,Al Ittihad,607.0,https://cdn.sofifa.net/teams/607/240.png,Pro League
231442,M. Browne,64,https://cdn.sofifa.net/players/231/442/26_240.png,AFC Wimbledon,112259.0,https://cdn.sofifa.net/teams/112259/240.png,League One
239634,L. Bünning,67,https://cdn.sofifa.net/players/239/634/26_240.png,Dynamo Dresden,503.0,https://cdn.sofifa.net/teams/503/240.png,2. Bundesliga
270368,E. Yeboah,61,https://cdn.sofifa.net/players/270/368/26_240.png,Halmstads BK,321.0,https://cdn.sofifa.net/teams/321/240.png,Allsvenskan
194091,M. Jacobs,58,https://cdn.sofifa.net/players/194/091/26_240.png,Northampton Town,1930.0,https://cdn.sofifa.net/teams/1930/240.png,League One
263982,E. Adams,66,https://cdn.sofifa.net/players/263/982/26_240.png,Newcastle Jets,111398.0,https://cdn.sofifa.net/teams/111398/240.png,A-League Men
262959,Y. Jaeschke,62,https://cdn.sofifa.net/players/262/959/26_240.png,TSV Havelse,110678.0,https://cdn.sofifa.net/teams/110678/240.png,3. Liga
260404,Z. Romero,72,https://cdn.sofifa.net/players/260/404/26_240.png,Club Brugge KV,231.0,https://cdn.sofifa.net/teams/231/240.png,Pro League
267853,M. González,65,https://cdn.sofifa.net/players/267/853/26_240.png,Godoy Cruz,111706.0,https://cdn.sofifa.net/teams/111706/240.png,Liga Profesional de Fútbol
253278,E. Martínez,71,https://cdn.sofifa.net/players/253/278/26_240.png,Gimnasia y Esgrima La Plata,101084.0,https://cdn.sofifa.net/teams/101084/240.png,Liga Profesional de Fútbol
74097,A. Hluschenko,64,https://cdn.sofifa.net/players/074/097/26_240.png,Shakhtar Donetsk,101059.0,https://cdn.sofifa.net/teams/101059/240.png,Premier League
247409,J. Boller,63,https://cdn.sofifa.net/players/247/409/26_240.png,SSV Ulm 1846,110176.0,https://cdn.sofifa.net/teams/110176/240.png,3. Liga
278167,J. Laine,61,https://cdn.sofifa.net/players/278/167/26_240.png,Çaykur Rizespor,101037.0,https://cdn.sofifa.net/teams/101037/240.png,Süper Lig
248227,C. Armiento,60,https://cdn.sofifa.net/players/248/227/26_240.png,Wellington Phoenix,111766.0,https://cdn.sofifa.net/teams/111766/240.png,A-League Men
272569,K. Rodríguez,67,https://cdn.sofifa.net/players/272/569/26_240.png,Union Saint-Gilloise,2014.0,https://cdn.sofifa.net/teams/2014/240.png,Pro League
266682,W. Sands,63,https://cdn.sofifa.net/players/266/682/26_240.png,New England Revolution,691.0,https://cdn.sofifa.net/teams/691/240.png,Major League Soccer
217021,Sandro Lima,67,https://cdn.sofifa.net/players/217/021/26_240.png,Alverca,717.0,https://cdn.sofifa.net/teams/717/240.png,Primeira Liga
72898,L. Heráldez,64,https://cdn.sofifa.net/players/072/898/26_240.png,Caracas FC,110989.0,https://cdn.sofifa.net/teams/110989/240.png,Primera Division
77520,J. Lähteenmäki,63,https://cdn.sofifa.net/players/077/520/26_240.png,FC Nordsjælland,1788.0,https://cdn.sofifa.net/teams/1788/240.png,Superliga
266209,J. Hakiki,60,https://cdn.sofifa.net/players/266/209/26_240.png,Sligo Rovers,563.0,https://cdn.sofifa.net/teams/563/240.png,Premier Division
239609,Liu Ruofan,60,https://cdn.sofifa.net/players/239/609/26_240.png,Shanghai Port,112540.0,https://cdn.sofifa.net/teams/112540/240.png,Super League
258050,J. Brown,65,https://cdn.sofifa.net/players/258/050/26_240.png,Blackpool FC,1926.0,https://cdn.sofifa.net/teams/1926/240.png,League One
253714,S. Ballet,65,https://cdn.sofifa.net/players/253/714/26_240.png,Antalyaspor,741.0,https://cdn.sofifa.net/teams/741/240.png,Süper Lig
261140,J. Brown,67,https://cdn.sofifa.net/players/261/140/26_240.png,Real Salt Lake,111065.0,https://cdn.sofifa.net/teams/111065/240.png,Major League Soccer
277019,L. Mihai,62,https://cdn.sofifa.net/players/277/019/26_240.png,UTA Arad,110750.0,https://cdn.sofifa.net/teams/110750/240.png,Liga I
269089,José Marsà,67,https://cdn.sofifa.net/players/269/089/26_240.png,KV Mechelen,110724.0,https://cdn.sofifa.net/teams/110724/240.png,Pro League
71972,Rafa Bauza,65,https://cdn.sofifa.net/players/071/972/26_240.png,CD Mirandés,110069.0,https://cdn.sofifa.net/teams/110069/240.png,La Liga 2
276773,M. Heule,61,https://cdn.sofifa.net/players/276/773/26_240.png,FC Thun,1715.0,https://cdn.sofifa.net/teams/1715/240.png,Super League
257324,L. Skjellerup,65,https://cdn.sofifa.net/players/257/324/26_240.png,Sassuolo,111974.0,https://cdn.sofifa.net/teams/111974/240.png,Serie A
234032,Lluís López,68,https://cdn.sofifa.net/players/234/032/26_240.png,Shandong Taishan,111724.0,https://cdn.sofifa.net/teams/111724/240.png,Super League
70195,A. Mekvabishvili,68,https://cdn.sofifa.net/players/070/195/26_240.png,Universitatea Craiova,308.0,https://cdn.sofifa.net/teams/308/240.png,Liga I
255035,Cho Hyun Taek,66,https://cdn.sofifa.net/players/255/035/26_240.png,Ulsan HD FC,1473.0,https://cdn.sofifa.net/teams/1473/240.png,K League 1
246094,R. Graydon,62,https://cdn.sofifa.net/players/246/094/26_240.png,Fleetwood Town,112260.0,https://cdn.sofifa.net/teams/112260/240.png,League Two
263506,K. Čustović,63,https://cdn.sofifa.net/players/263/506/26_240.png,Wisła Płock,1569.0,https://cdn.sofifa.net/teams/1569/240.png,Ekstraklasa
73561,Guruzeta,68,https://cdn.sofifa.net/players/073/561/26_240.png,SD Eibar,467.0,https://cdn.sofifa.net/teams/467/240.png,La Liga 2
253538,L. Demiquel,64,https://cdn.sofifa.net/players/253/538/26_240.png,Nacional Potosí,112667.0,https://cdn.sofifa.net/teams/112667/240.png,División de Fútbol Profesional
277872,R. Kofler,67,https://cdn.sofifa.net/players/277/872/26_240.png,Südtirol,112494.0,https://cdn.sofifa.net/teams/112494/240.png,Serie B
267905,B. Yıldırım,69,https://cdn.sofifa.net/players/267/905/26_240.png,Medipol Başakşehir FK,101014.0,https://cdn.sofifa.net/teams/101014/240.png,Süper Lig
257666,D. Hilbrycht,64,https://cdn.sofifa.net/players/257/666/26_240.png,Bruk-Bet Termalica Nieciecza,112510.0,https://cdn.sofifa.net/teams/112510/240.png,Ekstraklasa
238725,K. Tshiembe,67,https://cdn.sofifa.net/players/238/725/26_240.png,Vålerenga Fotball,920.0,https://cdn.sofifa.net/teams/920/240.png,Eliteserien
254860,Valera,71,https://cdn.sofifa.net/players/254/860/26_240.png,Elche CF,468.0,https://cdn.sofifa.net/teams/468/240.png,La Liga
275351,L. Mahovo,64,https://cdn.sofifa.net/players/275/351/26_240.png,Norwich City,1792.0,https://cdn.sofifa.net/teams/1792/240.png,Championship
73624,D. Mosengo,63,https://cdn.sofifa.net/players/073/624/26_240.png,Le Havre AC,1738.0,https://cdn.sofifa.net/teams/1738/240.png,Ligue 1
194201,P. Jansson,73,https://cdn.sofifa.net/players/194/201/26_240.png,Malmö FF,320.0,https://cdn.sofifa.net/teams/320/240.png,Allsvenskan
73644,M. Freundlich,63,https://cdn.sofifa.net/players/073/644/26_240.png,Silkeborg IF,270.0,https://cdn.sofifa.net/teams/270/240.png,Superliga
247214,L. Parodi,66,https://cdn.sofifa.net/players/247/214/26_240.png,Virtus Entella,113147.0,https://cdn.sofifa.net/teams/113147/240.png,Serie B
71343,J. Agbonifo,66,https://cdn.sofifa.net/players/071/343/26_240.png,FC Basel 1893,896.0,https://cdn.sofifa.net/teams/896/240.png,Super League
263098,K. Leavy,61,https://cdn.sofifa.net/players/263/098/26_240.png,St Patrick's Athletic FC,423.0,https://cdn.sofifa.net/teams/423/240.png,Premier Division
266692,A. Oroz,66,https://cdn.sofifa.net/players/266/692/26_240.png,Colo-Colo,110980.0,https://cdn.sofifa.net/teams/110980/240.png,Primera Division
206535,P. Digby,64,https://cdn.sofifa.net/players/206/535/26_240.png,Dundee FC,180.0,https://cdn.sofifa.net/teams/180/240.png,Premiership
245749,A. Baroan,66,https://cdn.sofifa.net/players/245/749/26_240.png,Rapid Bucuresti,310.0,https://cdn.sofifa.net/teams/310/240.png,Liga I
245497,Chema Núñez,64,https://cdn.sofifa.net/players/245/497/26_240.png,NorthEast United,113040.0,https://cdn.sofifa.net/teams/113040/240.png,Super League
179746,S. Vokes,64,https://cdn.sofifa.net/players/179/746/26_240.png,Gillingham,1802.0,https://cdn.sofifa.net/teams/1802/240.png,League Two
273964,V. Depietri,66,https://cdn.sofifa.net/players/273/964/26_240.png,Talleres,112670.0,https://cdn.sofifa.net/teams/112670/240.png,Liga Profesional de Fútbol
241452,J. Diamond,64,https://cdn.sofifa.net/players/241/452/26_240.png,Stockport County,1931.0,https://cdn.sofifa.net/teams/1931/240.png,League One
71994,N. Tolf,62,https://cdn.sofifa.net/players/071/994/26_240.png,IFK Göteborg,319.0,https://cdn.sofifa.net/teams/319/240.png,Allsvenskan
74555,Aarón Ochoa,65,https://cdn.sofifa.net/players/074/555/26_240.png,Málaga CF,573.0,https://cdn.sofifa.net/teams/573/240.png,La Liga 2
251977,V. Postolachi,66,https://cdn.sofifa.net/players/251/977/26_240.png,Universitatea Cluj,110751.0,https://cdn.sofifa.net/teams/110751/240.png,Liga I
72555,M. Kmeť,66,https://cdn.sofifa.net/players/072/555/26_240.png,Górnik Zabrze,420.0,https://cdn.sofifa.net/teams/420/240.png,Ekstraklasa
201841,N. Dussenne,73,https://cdn.sofifa.net/players/201/841/26_240.png,Oud-Heverlee Leuven,100087.0,https://cdn.sofifa.net/teams/100087/240.png,Pro League
76416,C. Kofane,68,https://cdn.sofifa.net/players/076/416/26_240.png,Bayer 04 Leverkusen,32.0,https://cdn.sofifa.net/teams/32/240.png,Bundesliga
266891,M. Lazetić,64,https://cdn.sofifa.net/players/266/891/26_240.png,Aberdeen,77.0,https://cdn.sofifa.net/teams/77/240.png,Premiership
247179,L. Müller,63,https://cdn.sofifa.net/players/247/179/26_240.png,MSV Duisburg,1825.0,https://cdn.sofifa.net/teams/1825/240.png,3. Liga
71068,V. Yoganathan,60,https://cdn.sofifa.net/players/071/068/26_240.png,Barnsley,1932.0,https://cdn.sofifa.net/teams/1932/240.png,League One
239779,D. Kurminowski,65,https://cdn.sofifa.net/players/239/779/26_240.png,Lechia Gdańsk,111091.0,https://cdn.sofifa.net/teams/111091/240.png,Ekstraklasa
74917,M. Aleksić,61,https://cdn.sofifa.net/players/074/917/26_240.png,Cracovia,110747.0,https://cdn.sofifa.net/teams/110747/240.png,Ekstraklasa
71857,W. Igor,63,https://cdn.sofifa.net/players/071/857/26_240.png,Kristiansund BK,113459.0,https://cdn.sofifa.net/teams/113459/240.png,Eliteserien
255154,B. Milovanov,65,https://cdn.sofifa.net/players/255/154/26_240.png,IK Sirius,113458.0,https://cdn.sofifa.net/teams/113458/240.png,Allsvenskan
262326,A. Papadopoulos,58,https://cdn.sofifa.net/players/262/326/26_240.png,Crawley Town,110890.0,https://cdn.sofifa.net/teams/110890/240.png,League Two
278966,L. Cherubini,66,https://cdn.sofifa.net/players/278/966/26_240.png,Sampdoria,1837.0,https://cdn.sofifa.net/teams/1837/240.png,Serie B
255161,Kim Jae Sung,61,https://cdn.sofifa.net/players/255/161/26_240.png,Suwon FC,112558.0,https://cdn.sofifa.net/teams/112558/240.png,K League 1
258490,C. Riad,72,https://cdn.sofifa.net/players/258/490/26_240.png,Crystal Palace,1799.0,https://cdn.sofifa.net/teams/1799/240.png,Premier League
192450,A. Cook,65,https://cdn.sofifa.net/players/192/450/26_240.png,Bradford City,1804.0,https://cdn.sofifa.net/teams/1804/240.png,League One
247241,Wu Shaocong,63,https://cdn.sofifa.net/players/247/241/26_240.png,Beijing Guoan,111768.0,https://cdn.sofifa.net/teams/111768/240.png,Super League
266725,F. Londoño,67,https://cdn.sofifa.net/players/266/725/26_240.png,Carabobo FC,110991.0,https://cdn.sofifa.net/teams/110991/240.png,Primera Division
248568,P. Makuch,64,https://cdn.sofifa.net/players/248/568/26_240.png,Raków Częstochowa,114326.0,https://cdn.sofifa.net/teams/114326/240.png,Ekstraklasa
73470,V. Ševelj,67,https://cdn.sofifa.net/players/073/470/26_240.png,Dundee United FC,181.0,https://cdn.sofifa.net/teams/181/240.png,Premiership
79115,R. Laalaoui,61,https://cdn.sofifa.net/players/079/115/26_240.png,KVC Westerlo,681.0,https://cdn.sofifa.net/teams/681/240.png,Pro League
248856,D. Leyva,63,https://cdn.sofifa.net/players/248/856/26_240.png,Seattle Sounders FC,111144.0,https://cdn.sofifa.net/teams/111144/240.png,Major League Soccer
257821,A. Ndao,68,https://cdn.sofifa.net/players/257/821/26_240.png,Konyaspor,101033.0,https://cdn.sofifa.net/teams/101033/240.png,Süper Lig
277820,N. Lahmadi,62,https://cdn.sofifa.net/players/277/820/26_240.png,Toulouse FC,1809.0,https://cdn.sofifa.net/teams/1809/240.png,Ligue 1
